,Unnamed: 0,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
377,770435,2017-05-09 16:02:31,2017-05-09 16:11:46,555,Canal St & Monroe St (*),Dearborn St & Erie St,Subscriber,Male,1989.0
378,296488,2017-03-05 08:09:59,2017-03-05 08:27:31,1052,Greenview Ave & Diversey Pkwy,Theater on the Lake,Subscriber,Male,1993.0
379,1401698,2017-06-22 08:03:15,2017-06-22 08:17:16,841,McClurg Ct & Illinois St,Larrabee St & Oak St,Subscriber,Male,1992.0
380,207580,2017-02-18 17:52:25,2017-02-18 18:02:09,584,Clinton St & 18th St,Morgan Ave & 14th Pl,Customer,,
381,1116581,2017-06-04 22:43:16,2017-06-04 23:16:24,1988,Columbus Dr & Randolph St,Racine Ave & Wrightwood Ave,Subscriber,Female,1977.0
382,129976,2017-02-05 17:21:43,2017-02-05 17:36:55,912,Lake Shore Dr & Monroe St,Burnham Harbor,Customer,,
383,65411,2017-01-21 13:55:46,2017-01-21 14:00:45,299,Sheridan Rd & Montrose Ave,Broadway & Sheridan Rd,Subscriber,Female,1995.0
384,260958,2017-02-25 13:06:09,2017-02-25 13:19:03,774,Broadway & Argyle St,Damen Ave & Leland Ave,Subscriber,Male,1993.0
385,341762,2017-03-14 08:30:51,2017-03-14 08:42:05,674,Clark St & Lake St,Dearborn Pkwy & Delaware Pl,Subscriber,Female,1964.0
386,763544,2017-05-08 17:10:37,2017-05-08 17:18:45,488,Michigan Ave & Washington St,Clinton St & Madison St,Subscriber,Female,1964.0
387,678968,2017-04-26 18:48:52,2017-04-26 19:24:19,2127,Clark St & Lake St,Campbell Ave & North Ave,Subscriber,Male,1989.0
388,809604,2017-05-13 10:27:06,2017-05-13 10:45:11,1085,Clinton St & Madison St,Michigan Ave & Lake St,Customer,,
389,9466,2017-01-04 10:17:46,2017-01-04 10:27:19,573,Wolcott Ave & Polk St,Ada St & Washington Blvd,Subscriber,Female,1988.0
390,1274764,2017-06-14 08:21:52,2017-06-14 08:32:22,630,Clinton St & Washington Blvd,Columbus Dr & Randolph St,Subscriber,Male,1962.0
391,189197,2017-02-17 12:03:46,2017-02-17 12:10:59,433,McClurg Ct & Erie St,Wabash Ave & Grand Ave,Subscriber,Female,1991.0
392,983602,2017-05-27 21:10:43,2017-05-27 21:15:52,309,Clark St & Armitage Ave,Bissell St & Armitage Ave,Subscriber,Female,1987.0
393,1530478,2017-06-29 17:18:54,2017-06-29 17:28:33,579,Kingsbury St & Erie St,Morgan St & Lake St,Subscriber,Female,1983.0
394,892877,2017-05-18 19:48:05,2017-05-18 19:52:54,289,California Ave & Milwaukee Ave,Humboldt Blvd & Armitage Ave,Subscriber,Female,1992.0
395,309381,2017-03-07 07:56:24,2017-03-07 08:06:58,634,Clinton St & Washington Blvd,St. Clair St & Erie St,Subscriber,Male,1959.0
396,665356,2017-04-25 18:13:47,2017-04-25 18:36:18,1351,Clinton St & Washington Blvd,Damen Ave & Pierce Ave,Subscriber,Male,1975.0
397,356907,2017-03-18 07:57:20,2017-03-18 08:06:37,557,Indiana Ave & 26th St,Wabash Ave & 8th St,Subscriber,Male,1990.0
398,234788,2017-02-21 16:35:11,2017-02-21 16:51:10,959,Clark St & Randolph St,Loomis St & Taylor St (*),Subscriber,Male,1984.0
399,800308,2017-05-12 14:05:36,2017-05-12 14:12:19,403,Wacker Dr & Washington St,State St & Kinzie St,Subscriber,Male,1968.0
400,146774,2017-02-09 07:28:48,2017-02-09 07:31:44,176,Campbell Ave & Montrose Ave,Rockwell St & Eastwood Ave,Subscriber,Male,1980.0
401,1450044,2017-06-24 18:55:06,2017-06-24 19:18:12,1386,St. Clair St & Erie St,Adler Planetarium,Customer,,
402,1270501,2017-06-13 20:25:39,2017-06-13 20:32:25,406,Lake Shore Dr & Belmont Ave,Halsted St & Roscoe St,Subscriber,Male,1983.0
403,1521727,2017-06-29 07:46:46,2017-06-29 08:00:45,839,Southport Ave & Belmont Ave,Leavitt St & Armitage Ave,Subscriber,Female,1990.0
404,945234,2017-05-24 19:24:46,2017-05-24 19:34:38,592,Damen Ave & Clybourn Ave,Halsted St & Diversey Pkwy,Subscriber,Male,1990.0
405,569630,2017-04-17 08:11:42,2017-04-17 08:22:03,621,Wabash Ave & Roosevelt Rd,Canal St & Adams St,Subscriber,Male,1967.0
406,326132,2017-03-09 15:18:09,2017-03-09 15:27:43,574,Sheridan Rd & Noyes St (NU),Benson Ave & Church St,Subscriber,Male,1992.0
407,1098437,2017-06-03 20:34:27,2017-06-03 20:47:48,801,Humboldt Blvd & Armitage Ave,Damen Ave & Pierce Ave,Subscriber,Male,1967.0
408,51909,2017-01-18 18:03:30,2017-01-18 18:19:25,955,Sedgwick St & Huron St,Halsted St & Wrightwood Ave,Subscriber,Male,1973.0
409,71771,2017-01-22 15:38:09,2017-01-22 15:42:32,263,Racine Ave & Belmont Ave,Halsted St & Diversey Pkwy,Subscriber,Male,1986.0
410,382061,2017-03-22 17:23:37,2017-03-22 17:38:10,873,Rush St & Superior St,Clinton St & Madison St,Subscriber,Male,1981.0
411,1108600,2017-06-04 14:54:59,2017-06-04 15:01:47,408,Columbus Dr & Randolph St,Dearborn St & Monroe St,Subscriber,Male,1959.0
412,620865,2017-04-21 20:37:41,2017-04-21 20:44:24,403,Broadway & Cornelia Ave,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1989.0
413,960967,2017-05-26 08:28:34,2017-05-26 08:31:55,201,Fairbanks Ct & Grand Ave,Wabash Ave & Grand Ave,Subscriber,Female,1991.0
414,34740,2017-01-13 10:29:03,2017-01-13 10:35:23,380,Lincoln Ave & Leavitt St,Ravenswood Ave & Montrose Ave (*),Subscriber,Female,1964.0
415,39985,2017-01-15 12:22:38,2017-01-15 12:36:17,819,Indiana Ave & Roosevelt Rd,Burnham Harbor,Subscriber,Male,1993.0
416,274981,2017-02-28 09:54:23,2017-02-28 10:05:35,672,Morgan St & Polk St,Clinton St & 18th St,Subscriber,Male,1989.0
417,454589,2017-04-04 17:14:33,2017-04-04 17:34:59,1226,Wilton Ave & Diversey Pkwy,State St & Kinzie St,Subscriber,Male,1980.0
418,16567,2017-01-06 18:12:09,2017-01-06 18:25:34,805,Daley Center Plaza,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1964.0
419,1188332,2017-06-09 09:49:33,2017-06-09 10:07:00,1047,Dusable Harbor,Franklin St & Chicago Ave,Subscriber,Female,1989.0
420,498235,2017-04-09 20:17:03,2017-04-09 20:36:54,1191,Clark St & Touhy Ave,Chicago Ave & Washington St,Customer,,
421,223399,2017-02-20 11:49:38,2017-02-20 12:02:50,792,Dayton St & North Ave,Ashland Ave & Chicago Ave,Subscriber,Male,1984.0
422,1127343,2017-06-05 17:11:18,2017-06-05 17:26:36,918,Stetson Ave & South Water St,Peoria St & Jackson Blvd,Subscriber,Female,1994.0
423,1084900,2017-06-03 11:24:10,2017-06-03 11:36:27,737,Lake Shore Dr & Wellington Ave,Pine Grove Ave & Waveland Ave,Subscriber,Female,1971.0
424,1367868,2017-06-20 09:17:47,2017-06-20 09:31:14,807,Clark St & Congress Pkwy,State St & Randolph St,Subscriber,Female,1989.0
425,177054,2017-02-15 09:09:33,2017-02-15 09:18:04,511,Wabash Ave & Wacker Pl,Franklin St & Quincy St,Subscriber,Male,1982.0
426,566700,2017-04-16 19:22:20,2017-04-16 19:56:45,2065,Lake Shore Dr & Monroe St,Field Museum,Customer,,
427,1432352,2017-06-23 21:11:47,2017-06-23 21:32:22,1235,Michigan Ave & Lake St,Lake Shore Dr & Monroe St,Customer,,
428,534236,2017-04-14 13:42:10,2017-04-14 14:01:06,1136,Lincoln Ave & Fullerton Ave,Clark St & Armitage Ave,Customer,,
429,1272594,2017-06-14 06:39:17,2017-06-14 06:51:05,708,Indiana Ave & Roosevelt Rd,Columbus Dr & Randolph St,Subscriber,Male,1979.0
430,888358,2017-05-18 16:54:11,2017-05-18 17:09:21,910,Wood St & Taylor St,Clinton St & Madison St,Subscriber,Male,1969.0
431,174087,2017-02-14 17:45:17,2017-02-14 17:54:39,562,Green St & Madison St,Racine Ave & Congress Pkwy,Subscriber,Male,1974.0
432,60145,2017-01-20 16:31:02,2017-01-20 16:36:01,299,Clark St & Randolph St,Clinton St & Jackson Blvd,Subscriber,Male,1962.0
433,1278831,2017-06-14 14:24:27,2017-06-14 14:31:17,410,Lincoln Ave & Roscoe St,Damen Ave & Wellington Ave,Subscriber,Male,1987.0
434,93628,2017-01-26 19:21:32,2017-01-26 19:24:19,167,Clinton St & Madison St,Clinton St & Lake St,Subscriber,Male,1979.0
435,217057,2017-02-19 15:24:45,2017-02-19 15:59:19,2074,Lake Shore Dr & Monroe St,Theater on the Lake,Customer,,
436,223660,2017-02-20 12:11:03,2017-02-20 12:15:12,249,Morgan St & Polk St,Loomis St & Lexington St,Subscriber,Male,1983.0
437,915306,2017-05-22 04:16:26,2017-05-22 04:28:16,710,Loomis St & Jackson Blvd,Wabash Ave & 8th St,Subscriber,Male,1961.0
438,1418718,2017-06-23 09:11:27,2017-06-23 09:19:15,468,Canal St & Madison St,Michigan Ave & Washington St,Subscriber,Male,1972.0
439,155678,2017-02-11 09:20:12,2017-02-11 09:30:26,614,Clark St & Lincoln Ave,Wells St & Huron St,Subscriber,Female,1990.0
440,1441896,2017-06-24 14:03:09,2017-06-24 14:06:41,212,Ashland Ave & Augusta Blvd,Wood St & Division St,Subscriber,Male,1984.0
441,1528003,2017-06-29 15:37:17,2017-06-29 15:41:35,258,Clinton St & Madison St,Canal St & Harrison St,Subscriber,Male,1952.0
442,889395,2017-05-18 17:24:22,2017-05-18 17:35:20,658,Franklin St & Monroe St,900 W Harrison St,Subscriber,Male,1989.0
443,1292381,2017-06-15 16:32:22,2017-06-15 17:08:16,2154,Streeter Dr & Grand Ave,Field Museum,Customer,,
444,959513,2017-05-26 07:01:58,2017-05-26 07:11:08,550,Lincoln Ave & Belle Plaine Ave,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1985.0
445,607911,2017-04-20 17:01:38,2017-04-20 17:07:38,360,Green St & Randolph St,Canal St & Monroe St (*),Subscriber,Male,1967.0
446,249295,2017-02-23 06:06:48,2017-02-23 06:12:22,334,Orleans St & Merchandise Mart Plaza,Franklin St & Quincy St,Subscriber,Male,1990.0
447,601897,2017-04-20 07:48:53,2017-04-20 07:52:11,198,Clark St & Montrose Ave,Ravenswood Ave & Montrose Ave (*),Subscriber,Male,1987.0
448,171842,2017-02-14 14:02:16,2017-02-14 14:04:08,112,Canal St & Harrison St,Canal St & Taylor St,Subscriber,Male,1991.0
449,1375607,2017-06-20 17:44:04,2017-06-20 18:19:47,2143,Michigan Ave & Jackson Blvd,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1980.0
450,661566,2017-04-25 15:59:27,2017-04-25 16:40:10,2443,Lake Shore Dr & Monroe St,Field Museum,Customer,,
451,1505933,2017-06-27 22:15:57,2017-06-27 22:24:03,486,Halsted St & Blackhawk St (*),Franklin St & Chicago Ave,Subscriber,Male,1991.0
452,1126817,2017-06-05 16:56:59,2017-06-05 17:06:49,590,Fairbanks Ct & Grand Ave,Clinton St & Washington Blvd,Subscriber,Male,1972.0
453,1409390,2017-06-22 16:50:08,2017-06-22 16:56:28,380,Desplaines St & Kinzie St,State St & Kinzie St,Subscriber,Male,1980.0
454,393827,2017-03-24 13:08:08,2017-03-24 13:53:04,2696,Lake Shore Dr & Ohio St,Lake Shore Dr & Ohio St,Customer,,
455,608987,2017-04-20 17:36:50,2017-04-20 17:53:48,1018,Wells St & Evergreen Ave,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1992.0
456,506016,2017-04-11 07:10:46,2017-04-11 07:26:46,960,Clinton St & Jackson Blvd,Hermitage Ave & Polk St,Subscriber,Male,1951.0
457,869445,2017-05-17 10:42:51,2017-05-17 10:48:03,312,Rush St & Superior St,Clark St & Elm St,Subscriber,Female,1985.0
458,1405813,2017-06-22 12:45:09,2017-06-22 13:00:39,930,Lakeview Ave & Fullerton Pkwy,Theater on the Lake,Customer,,
459,1169717,2017-06-08 08:46:02,2017-06-08 08:51:06,304,Loomis St & Lexington St,Wolcott Ave & Polk St,Subscriber,Female,1991.0
460,356164,2017-03-17 19:24:31,2017-03-17 19:42:01,1050,St. Clair St & Erie St,Larrabee St & Armitage Ave,Subscriber,Male,1989.0
461,1174149,2017-06-08 14:36:53,2017-06-08 16:08:52,5519,Halsted St & Dickens Ave,Michigan Ave & Lake St,Customer,,
462,158204,2017-02-11 16:23:55,2017-02-11 16:25:17,82,Chicago Ave & Washington St,Chicago Ave & Washington St,Subscriber,Male,1966.0
463,122316,2017-02-03 08:11:51,2017-02-03 08:16:20,269,Southport Ave & Clybourn Ave,Clifton Ave & Armitage Ave,Subscriber,Male,1970.0
464,797376,2017-05-12 09:23:09,2017-05-12 09:25:04,115,Racine Ave & Belmont Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1988.0
465,1056990,2017-06-01 17:23:31,2017-06-01 17:36:09,758,Canal St & Taylor St,Michigan Ave & 18th St,Subscriber,Male,1983.0
466,807632,2017-05-12 23:43:21,2017-05-12 23:59:18,957,Racine Ave & Randolph St,Halsted St & Willow St,Subscriber,Male,1989.0
467,1262335,2017-06-13 14:00:49,2017-06-13 14:04:46,237,Broadway & Barry Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1988.0
468,1225924,2017-06-11 11:41:10,2017-06-11 11:44:10,180,Mies van der Rohe Way & Chestnut St,Mies van der Rohe Way & Chestnut St,Customer,,
469,620086,2017-04-21 18:33:18,2017-04-21 18:43:24,606,Leavitt St & Armitage Ave,California Ave & Division St,Subscriber,Male,1989.0
470,1247883,2017-06-12 16:28:09,2017-06-12 16:46:04,1075,Dusable Harbor,Desplaines St & Randolph St,Subscriber,Female,1967.0
471,1094683,2017-06-03 17:33:20,2017-06-03 17:52:41,1161,Burnham Harbor,Dusable Harbor,Customer,,
472,974670,2017-05-27 14:10:04,2017-05-27 14:32:01,1317,Dearborn St & Erie St,Southport Ave & Clybourn Ave,Customer,,
473,626099,2017-04-22 15:03:57,2017-04-22 16:31:42,5265,Millennium Park,Indiana Ave & Roosevelt Rd,Customer,,
474,979489,2017-05-27 17:05:26,2017-05-27 17:16:51,685,Morgan St & Lake St,Larrabee St & Kingsbury St,Subscriber,Female,1982.0
475,190219,2017-02-17 14:05:24,2017-02-17 14:07:34,130,Damen Ave & Chicago Ave,Damen Ave & Augusta Blvd,Subscriber,Male,1975.0
476,149151,2017-02-09 17:11:14,2017-02-09 17:18:18,424,Wabash Ave & Wacker Pl,Canal St & Adams St,Subscriber,Male,1982.0
477,911495,2017-05-21 15:13:30,2017-05-21 15:22:20,530,Michigan Ave & Pearson St,Fairbanks Ct & Grand Ave,Customer,,
478,1496835,2017-06-27 15:57:38,2017-06-27 16:18:50,1272,State St & Kinzie St,Theater on the Lake,Subscriber,Male,1978.0
479,1230419,2017-06-11 14:46:47,2017-06-11 15:09:01,1334,Rockwell St & Eastwood Ave,Broadway & Wilson Ave,Subscriber,Male,1986.0
480,1210171,2017-06-10 13:29:41,2017-06-10 14:01:38,1917,Morgan St & Polk St,Millennium Park,Customer,,
481,166123,2017-02-13 16:26:01,2017-02-13 16:36:20,619,Mies van der Rohe Way & Chicago Ave,Daley Center Plaza,Subscriber,Female,1976.0
482,1459802,2017-06-25 13:29:38,2017-06-25 13:46:25,1007,LaSalle St & Illinois St,Michigan Ave & Washington St,Customer,,
483,1547987,2017-06-30 18:09:21,2017-06-30 18:16:07,406,Morgan St & Polk St,Aberdeen St & Jackson Blvd,Subscriber,Female,1997.0
484,821496,2017-05-13 20:13:41,2017-05-13 20:29:11,930,Damen Ave & Augusta Blvd,Humboldt Blvd & Armitage Ave,Subscriber,Female,1989.0
485,678258,2017-04-26 18:07:00,2017-04-26 18:23:00,960,Clinton St & Madison St,Clark St & Schiller St,Subscriber,Female,1982.0
486,27831,2017-01-11 08:41:29,2017-01-11 08:52:04,635,Michigan Ave & Washington St,Franklin St & Chicago Ave,Subscriber,Male,1963.0
487,453857,2017-04-04 16:35:43,2017-04-04 16:47:38,715,Dearborn St & Monroe St,Columbus Dr & Randolph St,Subscriber,Male,1987.0
488,1365441,2017-06-20 07:42:27,2017-06-20 07:55:42,795,Morgan St & Polk St,Franklin St & Monroe St,Subscriber,Male,1989.0
489,520385,2017-04-12 16:55:43,2017-04-12 17:12:03,980,Franklin St & Monroe St,Fairbanks Ct & Grand Ave,Subscriber,Female,1986.0
490,83207,2017-01-24 17:58:31,2017-01-24 18:00:56,145,Wilton Ave & Belmont Ave,Broadway & Belmont Ave,Subscriber,Female,1990.0
491,443216,2017-04-02 15:55:01,2017-04-02 16:06:55,714,Clark St & Elm St,Larrabee St & Webster Ave,Subscriber,Male,1990.0
492,773083,2017-05-09 18:17:43,2017-05-09 18:38:57,1274,Michigan Ave & Oak St,Lake Shore Dr & Belmont Ave,Customer,,
493,1283417,2017-06-15 05:45:11,2017-06-15 05:57:41,750,Michigan Ave & Washington St,Larrabee St & Kingsbury St,Subscriber,Male,1981.0
494,1418045,2017-06-23 08:31:46,2017-06-23 08:35:53,247,Michigan Ave & Jackson Blvd,Michigan Ave & Madison St,Subscriber,Male,1967.0
495,1135253,2017-06-06 08:08:26,2017-06-06 08:21:15,769,McClurg Ct & Erie St,Franklin St & Monroe St,Subscriber,Male,1988.0
496,2337,2017-01-02 11:28:54,2017-01-02 11:46:50,1076,Desplaines St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Male,1985.0
497,331491,2017-03-10 13:19:34,2017-03-10 13:46:03,1589,Clinton St & Madison St,Clark St & 9th St (AMLI),Subscriber,Male,1982.0
498,1003948,2017-05-29 13:01:58,2017-05-29 13:12:01,603,Wabash Ave & Wacker Pl,Streeter Dr & Grand Ave,Customer,,
499,495777,2017-04-09 17:13:51,2017-04-09 17:21:16,445,Michigan Ave & Congress Pkwy,Clark St & Congress Pkwy,Customer,,
